F_moment_capacity_Nmm,F_compression_area_mm2,F_compression_force_N,F_moment_demand_Nmm,R_mass_kg,R_number_per_row_dimensionless
6.318008879996924e7,4500.0,332526.78315773286,6.318008879996924e7,6.215083923305246,4
5.985482096839192e7,9000.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.652955313681459e7,13500.0,332526.78315773286,5.652955313681459e7,6.215083923305246,4
5.3204285305237256e7,18000.0,332526.78315773286,5.3204285305237256e7,6.215083923305246,4
4.987901747365993e7,22500.0,332526.78315773286,4.987901747365993e7,6.215083923305246,4
7.10775998999654e7,5062.5,332526.78315773286,7.10775998999654e7,6.215083923305246,4
6.73366735894409e7,10125.0,332526.78315773286,6.73366735894409e7,6.215083923305246,4
6.359574727891641e7,15187.5,332526.78315773286,6.359574727891641e7,6.215083923305246,4
5.985482096839192e7,20250.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.611389465786742e7,25312.5,332526.78315773286,5.611389465786742e7,6.215083923305246,4
7.897511099996156e7,5625.0,332526.78315773286,7.897511099996156e7,6.215083923305246,4
7.48185262104899e7,11250.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
7.066194142101823e7,16875.0,332526.78315773286,7.066194142101823e7,6.215083923305246,4
6.650535663154657e7,22500.0,332526.78315773286,6.650535663154657e7,6.215083923305246,4
6.234877184207491e7,28125.0,332526.78315773286,6.234877184207491e7,6.215083923305246,4
7.10775998999654e7,5062.5,332526.78315773286,7.10775998999654e7,6.215083923305246,4
6.73366735894409e7,10125.0,332526.78315773286,6.73366735894409e7,6.215083923305246,4
6.359574727891641e7,15187.5,332526.78315773286,6.359574727891641e7,6.215083923305246,4
5.985482096839192e7,20250.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.611389465786742e7,25312.5,332526.78315773286,5.611389465786742e7,6.215083923305246,4
8.292386654995963e7,5906.25,332526.78315773286,8.292386654995963e7,6.215083923305246,4
7.855945252101439e7,11812.5,332526.78315773286,7.855945252101439e7,6.215083923305246,4
7.419503849206914e7,17718.75,332526.78315773286,7.419503849206914e7,6.215083923305246,4
6.98306244631239e7,23625.0,332526.78315773286,6.98306244631239e7,6.215083923305246,4
6.546621043417866e7,29531.25,332526.78315773286,6.546621043417866e7,6.215083923305246,4
9.477013319995387e7,6750.0,332526.78315773286,9.477013319995387e7,6.215083923305246,4
8.978223145258787e7,13500.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.479432970522188e7,20250.0,332526.78315773286,8.479432970522188e7,6.215083923305246,4
7.980642795785588e7,27000.0,332526.78315773286,7.980642795785588e7,6.215083923305246,4
7.48185262104899e7,33750.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
1.066163998499481e8,7593.75,332526.78315773286,1.066163998499481e8,6.215083923305246,4
1.0100501038416135e8,15187.5,332526.78315773286,1.0100501038416135e8,6.215083923305246,4
9.539362091837461e7,22781.25,332526.78315773286,9.539362091837461e7,6.215083923305246,4
8.978223145258787e7,30375.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.417084198680113e7,37968.75,332526.78315773286,8.417084198680113e7,6.215083923305246,4
1.1846266649994233e8,8437.5,332526.78315773286,1.1846266649994233e8,6.215083923305246,4
1.1222778931573483e8,16875.0,332526.78315773286,1.1222778931573483e8,6.215083923305246,4
1.0599291213152735e8,25312.5,332526.78315773286,1.0599291213152735e8,6.215083923305246,4
9.975803494731987e7,33750.0,332526.78315773286,9.975803494731987e7,6.215083923305246,4
9.352315776311237e7,42187.5,332526.78315773286,9.352315776311237e7,6.215083923305246,4
9.477013319995387e7,6750.0,332526.78315773286,9.477013319995387e7,6.215083923305246,4
8.978223145258787e7,13500.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.479432970522188e7,20250.0,332526.78315773286,8.479432970522188e7,6.215083923305246,4
7.980642795785588e7,27000.0,332526.78315773286,7.980642795785588e7,6.215083923305246,4
7.48185262104899e7,33750.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
1.1056515539994618e8,7875.0,332526.78315773286,1.1056515539994618e8,6.215083923305246,4
1.0474593669468585e8,15750.0,332526.78315773286,1.0474593669468585e8,6.215083923305246,4
9.892671798942553e7,23625.0,332526.78315773286,9.892671798942553e7,6.215083923305246,4
9.31074992841652e7,31500.0,332526.78315773286,9.31074992841652e7,6.215083923305246,4
8.728828057890488e7,39375.0,332526.78315773286,8.728828057890488e7,6.215083923305246,4
1.2636017759993848e8,9000.0,332526.78315773286,1.2636017759993848e8,6.215083923305246,4
1.1970964193678384e8,18000.0,332526.78315773286,1.1970964193678384e8,6.215083923305246,4
1.1305910627362917e8,27000.0,332526.78315773286,1.1305910627362917e8,6.215083923305246,4
1.0640857061047451e8,36000.0,332526.78315773286,1.0640857061047451e8,6.215083923305246,4
9.975803494731987e7,45000.0,332526.78315773286,9.975803494731987e7,6.215083923305246,4
1.421551997999308e8,10125.0,332526.78315773286,1.421551997999308e8,6.215083923305246,4
1.346733471788818e8,20250.0,332526.78315773286,1.346733471788818e8,6.215083923305246,4
1.2719149455783282e8,30375.0,332526.78315773286,1.2719149455783282e8,6.215083923305246,4
1.1970964193678384e8,40500.0,332526.78315773286,1.1970964193678384e8,6.215083923305246,4
1.1222778931573483e8,50625.0,332526.78315773286,1.1222778931573483e8,6.215083923305246,4
1.579502219999231e8,11250.0,332526.78315773286,1.579502219999231e8,6.215083923305246,4
1.496370524209798e8,22500.0,332526.78315773286,1.496370524209798e8,6.215083923305246,4
1.4132388284203646e8,33750.0,332526.78315773286,1.4132388284203646e8,6.215083923305246,4
1.3301071326309314e8,45000.0,332526.78315773286,1.3301071326309314e8,6.215083923305246,4
1.2469754368414982e8,56250.0,332526.78315773286,1.2469754368414982e8,6.215083923305246,4
4.7385066599976934e7,3750.0,332526.78315773286,4.7385066599976934e7,6.215083923305246,4
4.489111572629394e7,7500.0,332526.78315773286,4.489111572629394e7,6.215083923305246,4
4.239716485261094e7,11250.0,332526.78315773286,4.239716485261094e7,6.215083923305246,4
3.990321397892794e7,15000.0,332526.78315773286,3.990321397892794e7,6.215083923305246,4
3.740926310524495e7,18750.0,332526.78315773286,3.740926310524495e7,6.215083923305246,4
5.528257769997309e7,4375.0,332526.78315773286,5.528257769997309e7,6.215083923305246,4
5.237296834734292e7,8750.0,332526.78315773286,5.237296834734292e7,6.215083923305246,4
4.946335899471276e7,13125.0,332526.78315773286,4.946335899471276e7,6.215083923305246,4
4.65537496420826e7,17500.0,332526.78315773286,4.65537496420826e7,6.215083923305246,4
4.364414028945244e7,21875.0,332526.78315773286,4.364414028945244e7,6.215083923305246,4
6.318008879996924e7,5000.0,332526.78315773286,6.318008879996924e7,6.215083923305246,4
5.985482096839192e7,10000.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.652955313681459e7,15000.0,332526.78315773286,5.652955313681459e7,6.215083923305246,4
5.3204285305237256e7,20000.0,332526.78315773286,5.3204285305237256e7,6.215083923305246,4
4.987901747365993e7,25000.0,332526.78315773286,4.987901747365993e7,6.215083923305246,4
7.10775998999654e7,5625.0,332526.78315773286,7.10775998999654e7,6.215083923305246,4
6.73366735894409e7,11250.0,332526.78315773286,6.73366735894409e7,6.215083923305246,4
6.359574727891641e7,16875.0,332526.78315773286,6.359574727891641e7,6.215083923305246,4
5.985482096839192e7,22500.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.611389465786742e7,28125.0,332526.78315773286,5.611389465786742e7,6.215083923305246,4
7.897511099996156e7,6250.0,332526.78315773286,7.897511099996156e7,6.215083923305246,4
7.48185262104899e7,12500.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
7.066194142101823e7,18750.0,332526.78315773286,7.066194142101823e7,6.215083923305246,4
6.650535663154657e7,25000.0,332526.78315773286,6.650535663154657e7,6.215083923305246,4
6.234877184207491e7,31250.0,332526.78315773286,6.234877184207491e7,6.215083923305246,4
7.10775998999654e7,5625.0,332526.78315773286,7.10775998999654e7,6.215083923305246,4
6.73366735894409e7,11250.0,332526.78315773286,6.73366735894409e7,6.215083923305246,4
6.359574727891641e7,16875.0,332526.78315773286,6.359574727891641e7,6.215083923305246,4
5.985482096839192e7,22500.0,332526.78315773286,5.985482096839192e7,6.215083923305246,4
5.611389465786742e7,28125.0,332526.78315773286,5.611389465786742e7,6.215083923305246,4
8.292386654995963e7,6562.5,332526.78315773286,8.292386654995963e7,6.215083923305246,4
7.855945252101439e7,13125.0,332526.78315773286,7.855945252101439e7,6.215083923305246,4
7.419503849206914e7,19687.5,332526.78315773286,7.419503849206914e7,6.215083923305246,4
6.98306244631239e7,26250.0,332526.78315773286,6.98306244631239e7,6.215083923305246,4
6.546621043417866e7,32812.5,332526.78315773286,6.546621043417866e7,6.215083923305246,4
9.477013319995387e7,7500.0,332526.78315773286,9.477013319995387e7,6.215083923305246,4
8.978223145258787e7,15000.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.479432970522188e7,22500.0,332526.78315773286,8.479432970522188e7,6.215083923305246,4
7.980642795785588e7,30000.0,332526.78315773286,7.980642795785588e7,6.215083923305246,4
7.48185262104899e7,37500.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
1.066163998499481e8,8437.5,332526.78315773286,1.066163998499481e8,6.215083923305246,4
1.0100501038416135e8,16875.0,332526.78315773286,1.0100501038416135e8,6.215083923305246,4
9.539362091837461e7,25312.5,332526.78315773286,9.539362091837461e7,6.215083923305246,4
8.978223145258787e7,33750.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.417084198680113e7,42187.5,332526.78315773286,8.417084198680113e7,6.215083923305246,4
1.1846266649994233e8,9375.0,332526.78315773286,1.1846266649994233e8,6.215083923305246,4
1.1222778931573483e8,18750.0,332526.78315773286,1.1222778931573483e8,6.215083923305246,4
1.0599291213152735e8,28125.0,332526.78315773286,1.0599291213152735e8,6.215083923305246,4
9.975803494731987e7,37500.0,332526.78315773286,9.975803494731987e7,6.215083923305246,4
9.352315776311237e7,46875.0,332526.78315773286,9.352315776311237e7,6.215083923305246,4
9.477013319995387e7,7500.0,332526.78315773286,9.477013319995387e7,6.215083923305246,4
8.978223145258787e7,15000.0,332526.78315773286,8.978223145258787e7,6.215083923305246,4
8.479432970522188e7,22500.0,332526.78315773286,8.479432970522188e7,6.215083923305246,4
7.980642795785588e7,30000.0,332526.78315773286,7.980642795785588e7,6.215083923305246,4
7.48185262104899e7,37500.0,332526.78315773286,7.48185262104899e7,6.215083923305246,4
1.1056515539994618e8,8750.0,332526.78315773286,1.1056515539994618e8,6.215083923305246,4
1.0474593669468585e8,17500.0,332526.78315773286,1.0474593669468585e8,6.215083923305246,4
9.892671798942553e7,26250.0,332526.78315773286,9.892671798942553e7,6.215083923305246,4
9.31074992841652e7,35000.0,332526.78315773286,9.31074992841652e7,6.215083923305246,4
8.728828057890488e7,43750.0,332526.78315773286,8.728828057890488e7,6.215083923305246,4
1.2636017759993848e8,10000.0,332526.78315773286,1.2636017759993848e8,6.215083923305246,4
1.1970964193678384e8,20000.0,332526.78315773286,1.1970964193678384e8,6.215083923305246,4
1.1305910627362917e8,30000.0,332526.78315773286,1.1305910627362917e8,6.215083923305246,4
1.0640857061047451e8,40000.0,332526.78315773286,1.0640857061047451e8,6.215083923305246,4
9.975803494731987e7,50000.0,332526.78315773286,9.975803494731987e7,6.215083923305246,4
1.421551997999308e8,11250.0,332526.78315773286,1.421551997999308e8,6.215083923305246,4
1.346733471788818e8,22500.0,332526.78315773286,1.346733471788818e8,6.215083923305246,4
1.2719149455783282e8,33750.0,332526.78315773286,1.2719149455783282e8,6.215083923305246,4
1.1970964193678384e8,45000.0,332526.78315773286,1.1970964193678384e8,6.215083923305246,4
1.1222778931573483e8,56250.0,332526.78315773286,1.1222778931573483e8,6.215083923305246,4
1.579502219999231e8,12500.0,332526.78315773286,1.579502219999231e8,6.215083923305246,4
1.496370524209798e8,25000.0,332526.78315773286,1.496370524209798e8,6.215083923305246,4
1.4132388284203646e8,37500.0,332526.78315773286,1.4132388284203646e8,6.215083923305246,4
1.3301071326309314e8,50000.0,332526.78315773286,1.3301071326309314e8,6.215083923305246,4
1.2469754368414982e8,62500.0,332526.78315773286,1.2469754368414982e8,6.215083923305246,4
1.7058623975991696e7,2250.0,119709.64193678384,1.7058623975991696e7,2.2374302123898886,1
1.6160801661465818e7,4500.0,119709.64193678384,1.6160801661465818e7,2.2374302123898886,1
1.526297934693994e7,6750.0,119709.64193678384,1.526297934693994e7,2.2374302123898886,1
1.436515703241406e7,9000.0,119709.64193678384,1.436515703241406e7,2.2374302123898886,1
1.3467334717888182e7,11250.0,119709.64193678384,1.3467334717888182e7,2.2374302123898886,1
1.9901727971990313e7,2625.0,119709.64193678384,1.9901727971990313e7,2.2374302123898886,1
1.8854268605043456e7,5250.0,119709.64193678384,1.8854268605043456e7,2.2374302123898886,1
1.7806809238096595e7,7875.0,119709.64193678384,1.7806809238096595e7,2.2374302123898886,1
1.6759349871149737e7,10500.0,119709.64193678384,1.6759349871149737e7,2.2374302123898886,1
1.5711890504202878e7,13125.0,119709.64193678384,1.5711890504202878e7,2.2374302123898886,1
2.274483196798893e7,3000.0,119709.64193678384,2.274483196798893e7,2.2374302123898886,1
2.1547735548621092e7,6000.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0350639129253253e7,9000.0,119709.64193678384,2.0350639129253253e7,2.2374302123898886,1
1.9153542709885415e7,12000.0,119709.64193678384,1.9153542709885415e7,2.2374302123898886,1
1.7956446290517576e7,15000.0,119709.64193678384,1.7956446290517576e7,2.2374302123898886,1
2.5587935963987544e7,3375.0,119709.64193678384,2.5587935963987544e7,2.2374302123898886,1
2.4241202492198728e7,6750.0,119709.64193678384,2.4241202492198728e7,2.2374302123898886,1
2.289446902040991e7,10125.0,119709.64193678384,2.289446902040991e7,2.2374302123898886,1
2.1547735548621092e7,13500.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0201002076832272e7,16875.0,119709.64193678384,2.0201002076832272e7,2.2374302123898886,1
2.843103995998616e7,3750.0,119709.64193678384,2.843103995998616e7,2.2374302123898886,1
2.6934669435776364e7,7500.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
2.5438298911566567e7,11250.0,119709.64193678384,2.5438298911566567e7,2.2374302123898886,1
2.394192838735677e7,15000.0,119709.64193678384,2.394192838735677e7,2.2374302123898886,1
2.244555786314697e7,18750.0,119709.64193678384,2.244555786314697e7,2.2374302123898886,1
2.5587935963987544e7,3375.0,119709.64193678384,2.5587935963987544e7,2.2374302123898886,1
2.4241202492198728e7,6750.0,119709.64193678384,2.4241202492198728e7,2.2374302123898886,1
2.289446902040991e7,10125.0,119709.64193678384,2.289446902040991e7,2.2374302123898886,1
2.1547735548621092e7,13500.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0201002076832272e7,16875.0,119709.64193678384,2.0201002076832272e7,2.2374302123898886,1
2.985259195798547e7,3937.5,119709.64193678384,2.985259195798547e7,2.2374302123898886,1
2.828140290756518e7,7875.0,119709.64193678384,2.828140290756518e7,2.2374302123898886,1
2.6710213857144892e7,11812.5,119709.64193678384,2.6710213857144892e7,2.2374302123898886,1
2.5139024806724608e7,15750.0,119709.64193678384,2.5139024806724608e7,2.2374302123898886,1
2.356783575630432e7,19687.5,119709.64193678384,2.356783575630432e7,2.2374302123898886,1
3.411724795198339e7,4500.0,119709.64193678384,3.411724795198339e7,2.2374302123898886,1
3.2321603322931636e7,9000.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.052595869387988e7,13500.0,119709.64193678384,3.052595869387988e7,2.2374302123898886,1
2.873031406482812e7,18000.0,119709.64193678384,2.873031406482812e7,2.2374302123898886,1
2.6934669435776364e7,22500.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
3.8381903945981316e7,5062.5,119709.64193678384,3.8381903945981316e7,2.2374302123898886,1
3.636180373829809e7,10125.0,119709.64193678384,3.636180373829809e7,2.2374302123898886,1
3.434170353061486e7,15187.5,119709.64193678384,3.434170353061486e7,2.2374302123898886,1
3.2321603322931636e7,20250.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.030150311524841e7,25312.5,119709.64193678384,3.030150311524841e7,2.2374302123898886,1
4.264655993997924e7,5625.0,119709.64193678384,4.264655993997924e7,2.2374302123898886,1
4.0402004153664544e7,11250.0,119709.64193678384,4.0402004153664544e7,2.2374302123898886,1
3.815744836734985e7,16875.0,119709.64193678384,3.815744836734985e7,2.2374302123898886,1
3.591289258103515e7,22500.0,119709.64193678384,3.591289258103515e7,2.2374302123898886,1
3.3668336794720456e7,28125.0,119709.64193678384,3.3668336794720456e7,2.2374302123898886,1
3.411724795198339e7,4500.0,119709.64193678384,3.411724795198339e7,2.2374302123898886,1
3.2321603322931636e7,9000.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.052595869387988e7,13500.0,119709.64193678384,3.052595869387988e7,2.2374302123898886,1
2.873031406482812e7,18000.0,119709.64193678384,2.873031406482812e7,2.2374302123898886,1
2.6934669435776364e7,22500.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
3.980345594398063e7,5250.0,119709.64193678384,3.980345594398063e7,2.2374302123898886,1
3.770853721008691e7,10500.0,119709.64193678384,3.770853721008691e7,2.2374302123898886,1
3.561361847619319e7,15750.0,119709.64193678384,3.561361847619319e7,2.2374302123898886,1
3.3518699742299475e7,21000.0,119709.64193678384,3.3518699742299475e7,2.2374302123898886,1
3.1423781008405756e7,26250.0,119709.64193678384,3.1423781008405756e7,2.2374302123898886,1
4.548966393597786e7,6000.0,119709.64193678384,4.548966393597786e7,2.2374302123898886,1
4.3095471097242184e7,12000.0,119709.64193678384,4.3095471097242184e7,2.2374302123898886,1
4.070127825850651e7,18000.0,119709.64193678384,4.070127825850651e7,2.2374302123898886,1
3.830708541977083e7,24000.0,119709.64193678384,3.830708541977083e7,2.2374302123898886,1
3.591289258103515e7,30000.0,119709.64193678384,3.591289258103515e7,2.2374302123898886,1
5.117587192797509e7,6750.0,119709.64193678384,5.117587192797509e7,2.2374302123898886,1
4.8482404984397456e7,13500.0,119709.64193678384,4.8482404984397456e7,2.2374302123898886,1
4.578893804081982e7,20250.0,119709.64193678384,4.578893804081982e7,2.2374302123898886,1
4.3095471097242184e7,27000.0,119709.64193678384,4.3095471097242184e7,2.2374302123898886,1
4.0402004153664544e7,33750.0,119709.64193678384,4.0402004153664544e7,2.2374302123898886,1
5.686207991997232e7,7500.0,119709.64193678384,5.686207991997232e7,2.2374302123898886,1
5.386933887155273e7,15000.0,119709.64193678384,5.386933887155273e7,2.2374302123898886,1
5.087659782313313e7,22500.0,119709.64193678384,5.087659782313313e7,2.2374302123898886,1
4.788385677471354e7,30000.0,119709.64193678384,4.788385677471354e7,2.2374302123898886,1
4.489111572629394e7,37500.0,119709.64193678384,4.489111572629394e7,2.2374302123898886,1
1.7058623975991696e7,2625.0,119709.64193678384,1.7058623975991696e7,2.2374302123898886,1
1.6160801661465818e7,5250.0,119709.64193678384,1.6160801661465818e7,2.2374302123898886,1
1.526297934693994e7,7875.0,119709.64193678384,1.526297934693994e7,2.2374302123898886,1
1.436515703241406e7,10500.0,119709.64193678384,1.436515703241406e7,2.2374302123898886,1
1.3467334717888182e7,13125.0,119709.64193678384,1.3467334717888182e7,2.2374302123898886,1
1.9901727971990313e7,3062.5,119709.64193678384,1.9901727971990313e7,2.2374302123898886,1
1.8854268605043456e7,6125.0,119709.64193678384,1.8854268605043456e7,2.2374302123898886,1
1.7806809238096595e7,9187.5,119709.64193678384,1.7806809238096595e7,2.2374302123898886,1
1.6759349871149737e7,12250.0,119709.64193678384,1.6759349871149737e7,2.2374302123898886,1
1.5711890504202878e7,15312.5,119709.64193678384,1.5711890504202878e7,2.2374302123898886,1
2.274483196798893e7,3500.0,119709.64193678384,2.274483196798893e7,2.2374302123898886,1
2.1547735548621092e7,7000.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0350639129253253e7,10500.0,119709.64193678384,2.0350639129253253e7,2.2374302123898886,1
1.9153542709885415e7,14000.0,119709.64193678384,1.9153542709885415e7,2.2374302123898886,1
1.7956446290517576e7,17500.0,119709.64193678384,1.7956446290517576e7,2.2374302123898886,1
2.5587935963987544e7,3937.5,119709.64193678384,2.5587935963987544e7,2.2374302123898886,1
2.4241202492198728e7,7875.0,119709.64193678384,2.4241202492198728e7,2.2374302123898886,1
2.289446902040991e7,11812.5,119709.64193678384,2.289446902040991e7,2.2374302123898886,1
2.1547735548621092e7,15750.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0201002076832272e7,19687.5,119709.64193678384,2.0201002076832272e7,2.2374302123898886,1
2.843103995998616e7,4375.0,119709.64193678384,2.843103995998616e7,2.2374302123898886,1
2.6934669435776364e7,8750.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
2.5438298911566567e7,13125.0,119709.64193678384,2.5438298911566567e7,2.2374302123898886,1
2.394192838735677e7,17500.0,119709.64193678384,2.394192838735677e7,2.2374302123898886,1
2.244555786314697e7,21875.0,119709.64193678384,2.244555786314697e7,2.2374302123898886,1
2.5587935963987544e7,3937.5,119709.64193678384,2.5587935963987544e7,2.2374302123898886,1
2.4241202492198728e7,7875.0,119709.64193678384,2.4241202492198728e7,2.2374302123898886,1
2.289446902040991e7,11812.5,119709.64193678384,2.289446902040991e7,2.2374302123898886,1
2.1547735548621092e7,15750.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0201002076832272e7,19687.5,119709.64193678384,2.0201002076832272e7,2.2374302123898886,1
2.985259195798547e7,4593.75,119709.64193678384,2.985259195798547e7,2.2374302123898886,1
2.828140290756518e7,9187.5,119709.64193678384,2.828140290756518e7,2.2374302123898886,1
2.6710213857144892e7,13781.25,119709.64193678384,2.6710213857144892e7,2.2374302123898886,1
2.5139024806724608e7,18375.0,119709.64193678384,2.5139024806724608e7,2.2374302123898886,1
2.356783575630432e7,22968.75,119709.64193678384,2.356783575630432e7,2.2374302123898886,1
3.411724795198339e7,5250.0,119709.64193678384,3.411724795198339e7,2.2374302123898886,1
3.2321603322931636e7,10500.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.052595869387988e7,15750.0,119709.64193678384,3.052595869387988e7,2.2374302123898886,1
2.873031406482812e7,21000.0,119709.64193678384,2.873031406482812e7,2.2374302123898886,1
2.6934669435776364e7,26250.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
3.8381903945981316e7,5906.25,119709.64193678384,3.8381903945981316e7,2.2374302123898886,1
3.636180373829809e7,11812.5,119709.64193678384,3.636180373829809e7,2.2374302123898886,1
3.434170353061486e7,17718.75,119709.64193678384,3.434170353061486e7,2.2374302123898886,1
3.2321603322931636e7,23625.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.030150311524841e7,29531.25,119709.64193678384,3.030150311524841e7,2.2374302123898886,1
4.264655993997924e7,6562.5,119709.64193678384,4.264655993997924e7,2.2374302123898886,1
4.0402004153664544e7,13125.0,119709.64193678384,4.0402004153664544e7,2.2374302123898886,1
3.815744836734985e7,19687.5,119709.64193678384,3.815744836734985e7,2.2374302123898886,1
3.591289258103515e7,26250.0,119709.64193678384,3.591289258103515e7,2.2374302123898886,1
3.3668336794720456e7,32812.5,119709.64193678384,3.3668336794720456e7,2.2374302123898886,1
3.411724795198339e7,5250.0,119709.64193678384,3.411724795198339e7,2.2374302123898886,1
3.2321603322931636e7,10500.0,119709.64193678384,3.2321603322931636e7,2.2374302123898886,1
3.052595869387988e7,15750.0,119709.64193678384,3.052595869387988e7,2.2374302123898886,1
2.873031406482812e7,21000.0,119709.64193678384,2.873031406482812e7,2.2374302123898886,1
2.6934669435776364e7,26250.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
3.980345594398063e7,6125.0,119709.64193678384,3.980345594398063e7,2.2374302123898886,1
3.770853721008691e7,12250.0,119709.64193678384,3.770853721008691e7,2.2374302123898886,1
3.561361847619319e7,18375.0,119709.64193678384,3.561361847619319e7,2.2374302123898886,1
3.3518699742299475e7,24500.0,119709.64193678384,3.3518699742299475e7,2.2374302123898886,1
3.1423781008405756e7,30625.0,119709.64193678384,3.1423781008405756e7,2.2374302123898886,1
4.548966393597786e7,7000.0,119709.64193678384,4.548966393597786e7,2.2374302123898886,1
4.3095471097242184e7,14000.0,119709.64193678384,4.3095471097242184e7,2.2374302123898886,1
4.070127825850651e7,21000.0,119709.64193678384,4.070127825850651e7,2.2374302123898886,1
3.830708541977083e7,28000.0,119709.64193678384,3.830708541977083e7,2.2374302123898886,1
3.591289258103515e7,35000.0,119709.64193678384,3.591289258103515e7,2.2374302123898886,1
5.117587192797509e7,7875.0,119709.64193678384,5.117587192797509e7,2.2374302123898886,1
4.8482404984397456e7,15750.0,119709.64193678384,4.8482404984397456e7,2.2374302123898886,1
4.578893804081982e7,23625.0,119709.64193678384,4.578893804081982e7,2.2374302123898886,1
4.3095471097242184e7,31500.0,119709.64193678384,4.3095471097242184e7,2.2374302123898886,1
4.0402004153664544e7,39375.0,119709.64193678384,4.0402004153664544e7,2.2374302123898886,1
5.686207991997232e7,8750.0,119709.64193678384,5.686207991997232e7,2.2374302123898886,1
5.386933887155273e7,17500.0,119709.64193678384,5.386933887155273e7,2.2374302123898886,1
5.087659782313313e7,26250.0,119709.64193678384,5.087659782313313e7,2.2374302123898886,1
4.788385677471354e7,35000.0,119709.64193678384,4.788385677471354e7,2.2374302123898886,1
4.489111572629394e7,43750.0,119709.64193678384,4.489111572629394e7,2.2374302123898886,1
1.7058623975991696e7,3000.0,119709.64193678384,1.7058623975991696e7,2.2374302123898886,1
1.6160801661465818e7,6000.0,119709.64193678384,1.6160801661465818e7,2.2374302123898886,1
1.526297934693994e7,9000.0,119709.64193678384,1.526297934693994e7,2.2374302123898886,1
1.436515703241406e7,12000.0,119709.64193678384,1.436515703241406e7,2.2374302123898886,1
1.3467334717888182e7,15000.0,119709.64193678384,1.3467334717888182e7,2.2374302123898886,1
1.9901727971990313e7,3500.0,119709.64193678384,1.9901727971990313e7,2.2374302123898886,1
1.8854268605043456e7,7000.0,119709.64193678384,1.8854268605043456e7,2.2374302123898886,1
1.7806809238096595e7,10500.0,119709.64193678384,1.7806809238096595e7,2.2374302123898886,1
1.6759349871149737e7,14000.0,119709.64193678384,1.6759349871149737e7,2.2374302123898886,1
1.5711890504202878e7,17500.0,119709.64193678384,1.5711890504202878e7,2.2374302123898886,1
2.274483196798893e7,4000.0,119709.64193678384,2.274483196798893e7,2.2374302123898886,1
2.1547735548621092e7,8000.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0350639129253253e7,12000.0,119709.64193678384,2.0350639129253253e7,2.2374302123898886,1
1.9153542709885415e7,16000.0,119709.64193678384,1.9153542709885415e7,2.2374302123898886,1
1.7956446290517576e7,20000.0,119709.64193678384,1.7956446290517576e7,2.2374302123898886,1
2.5587935963987544e7,4500.0,119709.64193678384,2.5587935963987544e7,2.2374302123898886,1
2.4241202492198728e7,9000.0,119709.64193678384,2.4241202492198728e7,2.2374302123898886,1
2.289446902040991e7,13500.0,119709.64193678384,2.289446902040991e7,2.2374302123898886,1
2.1547735548621092e7,18000.0,119709.64193678384,2.1547735548621092e7,2.2374302123898886,1
2.0201002076832272e7,22500.0,119709.64193678384,2.0201002076832272e7,2.2374302123898886,1
2.843103995998616e7,5000.0,119709.64193678384,2.843103995998616e7,2.2374302123898886,1
2.6934669435776364e7,10000.0,119709.64193678384,2.6934669435776364e7,2.2374302123898886,1
2.5438298911566567e7,15000.0,119709.64193678384,2.5438298911566567e7,2.2374302123898886,1
