F_moment_demand_N*mm,F_total_rebar_area_mm*mm,F_moment_arm_mm,R_rebar_carbon_kg/mm
1.919095197299066e7,213.76721774425687,213.75,67.12290637169666
3.4117247951983385e7,380.03060932312326,213.75,119.32961132746071
5.3308199924974054e7,593.7978270673801,213.75,186.4525176991574
7.676380789196265e7,855.0688709770275,213.75,268.49162548678663
1.0448407185294914e8,1163.843741052065,213.75,365.44693469034854
1.3646899180793354e8,1520.122437292493,213.75,477.31844530984284
1.736264167466482e8,1934.0174519259058,213.75,607.2814799047344
2.2011083688701612e8,2451.8054791090626,213.75,769.8669204402455
2.712534008707199e8,3021.480377284544,213.75,948.7448384673469
3.911140893001258e8,4356.603612365645,213.75,1367.9735342828126
6.952330884261245e8,7744.172524935945,213.75,2431.6701728298867
2.5587935963987544e7,285.0229569923425,213.75,89.49720849559554
4.5489663935977854e7,506.7074790974977,213.75,159.10614843661426
7.10775998999654e7,791.7304360898402,213.75,248.60335693220986
1.0235174385595018e8,1140.09182796937,213.75,357.9888339823822
1.393120958039322e8,1551.791654736087,213.75,487.2625795871313
1.8195865574391142e8,2026.8299163899908,213.75,636.424593746457
2.3150188899553093e8,2578.6899359012077,213.75,809.7086398729791
2.934811158493548e8,3269.073972145417,213.75,1026.4892272536608
3.616712011609599e8,4028.6405030460587,213.75,1264.9931179564626
5.214854524001677e8,5808.804816487527,213.75,1823.9647123770833
9.269774512348326e8,10325.56336658126,213.75,3242.226897106516
6.060300623049682e6,71.25573924808562,202.5,22.374302123898886
1.0773867774310544e7,126.67686977437442,202.5,39.776537109153566
1.6834168397360224e7,197.93260902246004,202.5,62.150839233052466
2.4241202492198728e7,285.0229569923425,202.5,89.49720849559554
3.2994970058826048e7,387.9479136840217,202.5,121.81564489678283
4.309547109724218e7,506.7074790974977,202.5,159.10614843661426
5.482939476209943e7,644.6724839753019,202.5,202.42715996824478
6.950868533274193e7,817.2684930363542,202.5,256.6223068134152
8.565896869601682e7,1007.1601257615147,202.5,316.24827948911565
1.2350971241056605e8,1452.2012041218818,202.5,455.9911780942708
2.1954729108193403e8,2581.390841645315,202.5,810.556724276629
1.2120601246099364e7,142.51147849617124,202.5,44.74860424779777
2.154773554862109e7,253.35373954874885,202.5,79.55307421830713
3.366833679472045e7,395.8652180449201,202.5,124.30167846610493
4.8482404984397456e7,570.045913984685,202.5,178.9944169911911
6.5989940117652096e7,775.8958273680435,202.5,243.63128979356566
8.619094219448435e7,1013.4149581949954,202.5,318.2122968732285
1.0965878952419886e8,1289.3449679506039,202.5,404.85431993648956
1.3901737066548386e8,1634.5369860727085,202.5,513.2446136268304
1.7131793739203364e8,2014.3202515230294,202.5,632.4965589782313
2.470194248211321e8,2904.4024082437636,202.5,911.9823561885416
4.3909458216386807e8,5162.78168329063,202.5,1621.113448553258
1.8180901869149048e7,213.76721774425687,202.5,67.12290637169666
3.2321603322931632e7,380.03060932312326,202.5,119.32961132746071
5.0502505192080684e7,593.7978270673801,202.5,186.4525176991574
7.272360747659619e7,855.0688709770275,202.5,268.49162548678663
9.898491017647813e7,1163.843741052065,202.5,365.44693469034854
1.2928641329172653e8,1520.122437292493,202.5,477.31844530984284
1.644881842862983e8,1934.0174519259058,202.5,607.2814799047344
2.0852605599822578e8,2451.8054791090626,202.5,769.8669204402455
2.5697690608805045e8,3021.480377284544,202.5,948.7448384673469
3.705291372316981e8,4356.603612365645,202.5,1367.9735342828126
6.586418732458022e8,7744.172524935945,202.5,2431.6701728298867
2.4241202492198728e7,285.0229569923425,202.5,89.49720849559554
4.309547109724218e7,506.7074790974977,202.5,159.10614843661426
6.73366735894409e7,791.7304360898402,202.5,248.60335693220986
9.696480996879491e7,1140.09182796937,202.5,357.9888339823822
1.3197988023530419e8,1551.791654736087,202.5,487.2625795871313
1.723818843889687e8,2026.8299163899908,202.5,636.424593746457
2.1931757904839772e8,2578.6899359012077,202.5,809.7086398729791
2.780347413309677e8,3269.073972145417,202.5,1026.4892272536608
3.426358747840673e8,4028.6405030460587,202.5,1264.9931179564626
4.940388496422642e8,5808.804816487527,202.5,1823.9647123770833
8.781891643277361e8,10325.56336658126,202.5,3242.226897106516
5.723617255102477e6,71.25573924808562,191.25,22.374302123898886
1.0175319564626627e7,126.67686977437442,191.25,39.776537109153566
1.5898936819729103e7,197.93260902246004,191.25,62.150839233052466
2.289446902040991e7,285.0229569923425,191.25,89.49720849559554
3.1161916166669045e7,387.9479136840217,191.25,121.81564489678283
4.070127825850651e7,506.7074790974977,191.25,159.10614843661426
5.178331727531613e7,644.6724839753019,191.25,202.42715996824478
6.5647091703145154e7,817.2684930363542,191.25,256.6223068134152
8.090013710179366e7,1007.1601257615147,191.25,316.24827948911565
1.1664806172109015e8,1452.2012041218818,191.25,455.9911780942708
2.0735021935515994e8,2581.390841645315,191.25,810.556724276629
1.1447234510204954e7,142.51147849617124,191.25,44.74860424779777
2.0350639129253253e7,253.35373954874885,191.25,79.55307421830713
3.1797873639458206e7,395.8652180449201,191.25,124.30167846610493
4.578893804081982e7,570.045913984685,191.25,178.9944169911911
6.232383233333809e7,775.8958273680435,191.25,243.63128979356566
8.140255651701301e7,1013.4149581949954,191.25,318.2122968732285
1.0356663455063225e8,1289.3449679506039,191.25,404.85431993648956
1.3129418340629031e8,1634.5369860727085,191.25,513.2446136268304
1.6180027420358732e8,2014.3202515230294,191.25,632.4965589782313
2.332961234421803e8,2904.4024082437636,191.25,911.9823561885416
4.147004387103199e8,5162.78168329063,191.25,1621.113448553258
1.7170851765307434e7,213.76721774425687,191.25,67.12290637169666
3.0525958693879873e7,380.03060932312326,191.25,119.32961132746071
4.769681045918731e7,593.7978270673801,191.25,186.4525176991574
6.868340706122974e7,855.0688709770275,191.25,268.49162548678663
9.348574850000712e7,1163.843741052065,191.25,365.44693469034854
1.2210383477551949e8,1520.122437292493,191.25,477.31844530984284
1.553499518259484e8,1934.0174519259058,191.25,607.2814799047344
1.9694127510943547e8,2451.8054791090626,191.25,769.8669204402455
2.42700411305381e8,3021.480377284544,191.25,948.7448384673469
3.499441851632705e8,4356.603612365645,191.25,1367.9735342828126
6.220506580654798e8,7744.172524935945,191.25,2431.6701728298867
2.289446902040991e7,285.0229569923425,191.25,89.49720849559554
4.070127825850651e7,506.7074790974977,191.25,159.10614843661426
6.359574727891641e7,791.7304360898402,191.25,248.60335693220986
9.157787608163963e7,1140.09182796937,191.25,357.9888339823822
1.2464766466667618e8,1551.791654736087,191.25,487.2625795871313
1.6280511303402603e8,2026.8299163899908,191.25,636.424593746457
2.071332691012645e8,2578.6899359012077,191.25,809.7086398729791
2.6258836681258062e8,3269.073972145417,191.25,1026.4892272536608
3.2360054840717465e8,4028.6405030460587,191.25,1264.9931179564626
4.665922468843606e8,5808.804816487527,191.25,1823.9647123770833
8.294008774206398e8,10325.56336658126,191.25,3242.226897106516
5.386933887155273e6,71.25573924808562,180.0,22.374302123898886
9.576771354942707e6,126.67686977437442,180.0,39.776537109153566
1.496370524209798e7,197.93260902246004,180.0,62.150839233052466
2.1547735548621092e7,285.0229569923425,180.0,89.49720849559554
2.932886227451204e7,387.9479136840217,180.0,121.81564489678283
3.830708541977083e7,506.7074790974977,180.0,159.10614843661426
4.873723978853283e7,644.6724839753019,180.0,202.42715996824478
6.1785498073548384e7,817.2684930363542,180.0,256.6223068134152
7.61413055075705e7,1007.1601257615147,180.0,316.24827948911565
1.0978641103161426e8,1452.2012041218818,180.0,455.9911780942708
1.951531476283858e8,2581.390841645315,180.0,810.556724276629
1.0773867774310546e7,142.51147849617124,180.0,44.74860424779777
1.9153542709885415e7,253.35373954874885,180.0,79.55307421830713
2.992741048419596e7,395.8652180449201,180.0,124.30167846610493
4.3095471097242184e7,570.045913984685,180.0,178.9944169911911
5.865772454902408e7,775.8958273680435,180.0,243.63128979356566
7.661417083954166e7,1013.4149581949954,180.0,318.2122968732285
9.747447957706566e7,1289.3449679506039,180.0,404.85431993648956
1.2357099614709677e8,1634.5369860727085,180.0,513.2446136268304
1.52282611015141e8,2014.3202515230294,180.0,632.4965589782313
2.1957282206322852e8,2904.4024082437636,180.0,911.9823561885416
3.903062952567716e8,5162.78168329063,180.0,1621.113448553258
1.616080166146582e7,213.76721774425687,180.0,67.12290637169666
2.8730314064828116e7,380.03060932312326,180.0,119.32961132746071
4.489111572629394e7,593.7978270673801,180.0,186.4525176991574
6.464320664586328e7,855.0688709770275,180.0,268.49162548678663
8.798658682353611e7,1163.843741052065,180.0,365.44693469034854
1.1492125625931247e8,1520.122437292493,180.0,477.31844530984284
1.4621171936559847e8,1934.0174519259058,180.0,607.2814799047344
1.8535649422064513e8,2451.8054791090626,180.0,769.8669204402455
2.2842391652271152e8,3021.480377284544,180.0,948.7448384673469
3.293592330948428e8,4356.603612365645,180.0,1367.9735342828126
5.854594428851575e8,7744.172524935945,180.0,2431.6701728298867
2.1547735548621092e7,285.0229569923425,180.0,89.49720849559554
3.830708541977083e7,506.7074790974977,180.0,159.10614843661426
5.985482096839192e7,791.7304360898402,180.0,248.60335693220986
8.619094219448437e7,1140.09182796937,180.0,357.9888339823822
1.1731544909804817e8,1551.791654736087,180.0,487.2625795871313
1.5322834167908332e8,2026.8299163899908,180.0,636.424593746457
1.9494895915413132e8,2578.6899359012077,180.0,809.7086398729791
2.4714199229419354e8,3269.073972145417,180.0,1026.4892272536608
3.04565222030282e8,4028.6405030460587,180.0,1264.9931179564626
4.3914564412645704e8,5808.804816487527,180.0,1823.9647123770833
7.806125905135432e8,10325.56336658126,180.0,3242.226897106516
5.050250519208068e6,71.25573924808562,168.75,22.374302123898886
8.978223145258788e6,126.67686977437442,168.75,39.776537109153566
1.4028473664466854e7,197.93260902246004,168.75,62.150839233052466
2.0201002076832272e7,285.0229569923425,168.75,89.49720849559554
2.7495808382355038e7,387.9479136840217,168.75,121.81564489678283
3.591289258103515e7,506.7074790974977,168.75,159.10614843661426
4.569116230174953e7,644.6724839753019,168.75,202.42715996824478
5.792390444395161e7,817.2684930363542,168.75,256.6223068134152
7.138247391334735e7,1007.1601257615147,168.75,316.24827948911565
1.0292476034213836e8,1452.2012041218818,168.75,455.9911780942708
1.8295607590161172e8,2581.390841645315,168.75,810.556724276629
1.0100501038416136e7,142.51147849617124,168.75,44.74860424779777
1.7956446290517576e7,253.35373954874885,168.75,79.55307421830713
2.805694732893371e7,395.8652180449201,168.75,124.30167846610493
4.0402004153664544e7,570.045913984685,168.75,178.9944169911911
5.4991616764710076e7,775.8958273680435,168.75,243.63128979356566
7.18257851620703e7,1013.4149581949954,168.75,318.2122968732285
9.138232460349905e7,1289.3449679506039,168.75,404.85431993648956
1.1584780888790321e8,1634.5369860727085,168.75,513.2446136268304
1.427649478266947e8,2014.3202515230294,168.75,632.4965589782313
2.0584952068427673e8,2904.4024082437636,168.75,911.9823561885416
3.6591215180322343e8,5162.78168329063,168.75,1621.113448553258
1.5150751557624206e7,213.76721774425687,168.75,67.12290637169666
2.693466943577636e7,380.03060932312326,168.75,119.32961132746071
4.208542099340057e7,593.7978270673801,168.75,186.4525176991574
6.0603006230496824e7,855.0688709770275,168.75,268.49162548678663
8.24874251470651e7,1163.843741052065,168.75,365.44693469034854
1.0773867774310544e8,1520.122437292493,168.75,477.31844530984284
1.3707348690524858e8,1934.0174519259058,168.75,607.2814799047344
1.7377171333185482e8,2451.8054791090626,168.75,769.8669204402455
2.1414742174004203e8,3021.480377284544,168.75,948.7448384673469
3.087742810264151e8,4356.603612365645,168.75,1367.9735342828126
5.48868227704835e8,7744.172524935945,168.75,2431.6701728298867
2.0201002076832272e7,285.0229569923425,168.75,89.49720849559554
3.591289258103515e7,506.7074790974977,168.75,159.10614843661426
5.611389465786742e7,791.7304360898402,168.75,248.60335693220986
8.080400830732909e7,1140.09182796937,168.75,357.9888339823822
1.0998323352942015e8,1551.791654736087,168.75,487.2625795871313
1.436515703241406e8,2026.8299163899908,168.75,636.424593746457
1.827646492069981e8,2578.6899359012077,168.75,809.7086398729791
2.3169561777580643e8,3269.073972145417,168.75,1026.4892272536608
2.855298956533894e8,4028.6405030460587,168.75,1264.9931179564626
4.1169904136855346e8,5808.804816487527,168.75,1823.9647123770833
7.318243036064469e8,10325.56336658126,168.75,3242.226897106516
8.529311987995848e6,71.25573924808562,285.0,22.374302123898886
1.516322131199262e7,126.67686977437442,285.0,39.776537109153566
2.3692533299988467e7,197.93260902246004,285.0,62.150839233052466
3.411724795198339e7,285.0229569923425,285.0,89.49720849559554
4.64373652679774e7,387.9479136840217,285.0,121.81564489678283
6.065288524797048e7,506.7074790974977,285.0,159.10614843661426
7.716729633184364e7,644.6724839753019,285.0,202.42715996824478
9.78270386164516e7,817.2684930363542,285.0,256.6223068134152
1.205570670536533e8,1007.1601257615147,285.0,316.24827948911565
1.7382848413338923e8,1452.2012041218818,285.0,455.9911780942708
3.089924837449442e8,2581.390841645315,285.0,810.556724276629
1.7058623975991696e7,142.51147849617124,285.0,44.74860424779777
3.032644262398524e7,253.35373954874885,285.0,79.55307421830713
4.7385066599976934e7,395.8652180449201,285.0,124.30167846610493
6.823449590396678e7,570.045913984685,285.0,178.9944169911911
9.28747305359548e7,775.8958273680435,285.0,243.63128979356566
1.2130577049594095e8,1013.4149581949954,285.0,318.2122968732285
1.543345926636873e8,1289.3449679506039,285.0,404.85431993648956
1.956540772329032e8,1634.5369860727085,285.0,513.2446136268304
2.411141341073066e8,2014.3202515230294,285.0,632.4965589782313
3.4765696826677847e8,2904.4024082437636,285.0,911.9823561885416
6.179849674898884e8,5162.78168329063,285.0,1621.113448553258
2.5587935963987548e7,213.76721774425687,285.0,67.12290637169666
4.5489663935977854e7,380.03060932312326,285.0,119.32961132746071
7.10775998999654e7,593.7978270673801,285.0,186.4525176991574
1.0235174385595019e8,855.0688709770275,285.0,268.49162548678663
1.393120958039322e8,1163.843741052065,285.0,365.44693469034854
1.8195865574391142e8,1520.122437292493,285.0,477.31844530984284
2.3150188899553093e8,1934.0174519259058,285.0,607.2814799047344
2.934811158493548e8,2451.8054791090626,285.0,769.8669204402455
3.616712011609599e8,3021.480377284544,285.0,948.7448384673469
5.214854524001677e8,4356.603612365645,285.0,1367.9735342828126
9.269774512348326e8,7744.172524935945,285.0,2431.6701728298867
3.411724795198339e7,285.0229569923425,285.0,89.49720849559554
6.065288524797048e7,506.7074790974977,285.0,159.10614843661426
9.477013319995387e7,791.7304360898402,285.0,248.60335693220986
1.3646899180793357e8,1140.09182796937,285.0,357.9888339823822
1.857494610719096e8,1551.791654736087,285.0,487.2625795871313
2.426115409918819e8,2026.8299163899908,285.0,636.424593746457
3.086691853273746e8,2578.6899359012077,285.0,809.7086398729791
3.913081544658064e8,3269.073972145417,285.0,1026.4892272536608
4.822282682146132e8,4028.6405030460587,285.0,1264.9931179564626
6.953139365335569e8,5808.804816487527,285.0,1823.9647123770833
1.2359699349797769e9,10325.56336658126,285.0,3242.226897106516
8.080400830732909e6,71.25573924808562,270.0,22.374302123898886
1.436515703241406e7,126.67686977437442,270.0,39.776537109153566
2.244555786314697e7,197.93260902246004,270.0,62.150839233052466
3.2321603322931636e7,285.0229569923425,270.0,89.49720849559554
4.3993293411768064e7,387.9479136840217,270.0,121.81564489678283
5.746062812965624e7,506.7074790974977,270.0,159.10614843661426
7.310585968279923e7,644.6724839753019,270.0,202.42715996824478
9.267824711032256e7,817.2684930363542,270.0,256.6223068134152
1.1421195826135576e8,1007.1601257615147,270.0,316.24827948911565
1.646796165474214e8,1452.2012041218818,270.0,455.9911780942708
2.9272972144257873e8,2581.390841645315,270.0,810.556724276629
1.6160801661465818e7,142.51147849617124,270.0,44.74860424779777
2.873031406482812e7,253.35373954874885,270.0,79.55307421830713
4.489111572629394e7,395.8652180449201,270.0,124.30167846610493
6.464320664586327e7,570.045913984685,270.0,178.9944169911911
8.798658682353613e7,775.8958273680435,270.0,243.63128979356566
1.1492125625931248e8,1013.4149581949954,270.0,318.2122968732285
1.4621171936559847e8,1289.3449679506039,270.0,404.85431993648956
1.8535649422064513e8,1634.5369860727085,270.0,513.2446136268304
2.2842391652271152e8,2014.3202515230294,270.0,632.4965589782313
3.293592330948428e8,2904.4024082437636,270.0,911.9823561885416
5.854594428851575e8,5162.78168329063,270.0,1621.113448553258
2.424120249219873e7,213.76721774425687,270.0,67.12290637169666
4.309547109724218e7,380.03060932312326,270.0,119.32961132746071
6.733667358944091e7,593.7978270673801,270.0,186.4525176991574
9.696480996879493e7,855.0688709770275,270.0,268.49162548678663
1.3197988023530418e8,1163.843741052065,270.0,365.44693469034854
1.723818843889687e8,1520.122437292493,270.0,477.31844530984284
2.1931757904839772e8,1934.0174519259058,270.0,607.2814799047344
2.780347413309677e8,2451.8054791090626,270.0,769.8669204402455
3.426358747840673e8,3021.480377284544,270.0,948.7448384673469
4.940388496422642e8,4356.603612365645,270.0,1367.9735342828126
8.781891643277361e8,7744.172524935945,270.0,2431.6701728298867
3.2321603322931636e7,285.0229569923425,270.0,89.49720849559554
5.746062812965624e7,506.7074790974977,270.0,159.10614843661426
8.978223145258787e7,791.7304360898402,270.0,248.60335693220986
1.2928641329172654e8,1140.09182796937,270.0,357.9888339823822
1.7597317364707226e8,1551.791654736087,270.0,487.2625795871313
2.2984251251862496e8,2026.8299163899908,270.0,636.424593746457
2.9242343873119694e8,2578.6899359012077,270.0,809.7086398729791
3.7071298844129026e8,3269.073972145417,270.0,1026.4892272536608
4.5684783304542303e8,4028.6405030460587,270.0,1264.9931179564626
6.587184661896856e8,5808.804816487527,270.0,1823.9647123770833
1.170918885770315e9,10325.56336658126,270.0,3242.226897106516
7.63148967346997e6,71.25573924808562,255.0,22.374302123898886
1.3567092752835501e7,126.67686977437442,255.0,39.776537109153566
2.119858242630547e7,197.93260902246004,255.0,62.150839233052466
3.052595869387988e7,285.0229569923425,255.0,89.49720849559554
4.1549221555558726e7,387.9479136840217,255.0,121.81564489678283
5.4268371011342004e7,506.7074790974977,255.0,159.10614843661426
6.904442303375484e7,644.6724839753019,255.0,202.42715996824478
8.752945560419354e7,817.2684930363542,255.0,256.6223068134152
1.0786684946905822e8,1007.1601257615147,255.0,316.24827948911565
1.5553074896145353e8,1452.2012041218818,255.0,455.9911780942708
2.7646695914021325e8,2581.390841645315,255.0,810.556724276629
1.526297934693994e7,142.51147849617124,255.0,44.74860424779777
2.7134185505671002e7,253.35373954874885,255.0,79.55307421830713
4.239716485261094e7,395.8652180449201,255.0,124.30167846610493
6.105191738775976e7,570.045913984685,255.0,178.9944169911911
8.309844311111745e7,775.8958273680435,255.0,243.63128979356566
1.0853674202268401e8,1013.4149581949954,255.0,318.2122968732285
1.3808884606750968e8,1289.3449679506039,255.0,404.85431993648956
1.7505891120838708e8,1634.5369860727085,255.0,513.2446136268304
2.1573369893811643e8,2014.3202515230294,255.0,632.4965589782313
3.1106149792290705e8,2904.4024082437636,255.0,911.9823561885416
5.529339182804265e8,5162.78168329063,255.0,1621.113448553258
2.2894469020409912e7,213.76721774425687,255.0,67.12290637169666
4.07012782585065e7,380.03060932312326,255.0,119.32961132746071
6.359574727891641e7,593.7978270673801,255.0,186.4525176991574
9.157787608163965e7,855.0688709770275,255.0,268.49162548678663
1.2464766466667616e8,1163.843741052065,255.0,365.44693469034854
1.62805113034026e8,1520.122437292493,255.0,477.31844530984284
2.071332691012645e8,1934.0174519259058,255.0,607.2814799047344
2.6258836681258062e8,2451.8054791090626,255.0,769.8669204402455
3.2360054840717465e8,3021.480377284544,255.0,948.7448384673469
4.665922468843606e8,4356.603612365645,255.0,1367.9735342828126
8.294008774206398e8,7744.172524935945,255.0,2431.6701728298867
3.052595869387988e7,285.0229569923425,255.0,89.49720849559554
5.4268371011342004e7,506.7074790974977,255.0,159.10614843661426
8.479432970522188e7,791.7304360898402,255.0,248.60335693220986
1.2210383477551952e8,1140.09182796937,255.0,357.9888339823822
1.661968862222349e8,1551.791654736087,255.0,487.2625795871313
2.1707348404536802e8,2026.8299163899908,255.0,636.424593746457
2.7617769213501936e8,2578.6899359012077,255.0,809.7086398729791
3.5011782241677415e8,3269.073972145417,255.0,1026.4892272536608
4.3146739787623286e8,4028.6405030460587,255.0,1264.9931179564626
6.221229958458141e8,5808.804816487527,255.0,1823.9647123770833
1.105867836560853e9,10325.56336658126,255.0,3242.226897106516
7.18257851620703e6,71.25573924808562,240.0,22.374302123898886
1.2769028473256942e7,126.67686977437442,240.0,39.776537109153566
1.995160698946397e7,197.93260902246004,240.0,62.150839233052466
2.873031406482812e7,285.0229569923425,240.0,89.49720849559554
3.910514969934939e7,387.9479136840217,240.0,121.81564489678283
5.107611389302777e7,506.7074790974977,240.0,159.10614843661426
6.498298638471044e7,644.6724839753019,240.0,202.42715996824478
8.238066409806451e7,817.2684930363542,240.0,256.6223068134152
1.0152174067676067e8,1007.1601257615147,240.0,316.24827948911565
1.463818813754857e8,1452.2012041218818,240.0,455.9911780942708
2.6020419683784777e8,2581.390841645315,240.0,810.556724276629
1.436515703241406e7,142.51147849617124,240.0,44.74860424779777
2.5538056946513884e7,253.35373954874885,240.0,79.55307421830713
3.990321397892794e7,395.8652180449201,240.0,124.30167846610493
5.746062812965624e7,570.045913984685,240.0,178.9944169911911
7.821029939869878e7,775.8958273680435,240.0,243.63128979356566
1.0215222778605554e8,1013.4149581949954,240.0,318.2122968732285
1.2996597276942088e8,1289.3449679506039,240.0,404.85431993648956
1.6476132819612902e8,1634.5369860727085,240.0,513.2446136268304
2.0304348135352135e8,2014.3202515230294,240.0,632.4965589782313
2.927637627509714e8,2904.4024082437636,240.0,911.9823561885416
5.2040839367569554e8,5162.78168329063,240.0,1621.113448553258
2.1547735548621092e7,213.76721774425687,240.0,67.12290637169666
3.830708541977082e7,380.03060932312326,240.0,119.32961132746071
5.985482096839192e7,593.7978270673801,240.0,186.4525176991574
8.619094219448437e7,855.0688709770275,240.0,268.49162548678663
1.1731544909804815e8,1163.843741052065,240.0,365.44693469034854
1.532283416790833e8,1520.122437292493,240.0,477.31844530984284
1.9494895915413132e8,1934.0174519259058,240.0,607.2814799047344
2.4714199229419354e8,2451.8054791090626,240.0,769.8669204402455
3.04565222030282e8,3021.480377284544,240.0,948.7448384673469
4.3914564412645704e8,4356.603612365645,240.0,1367.9735342828126
7.806125905135432e8,7744.172524935945,240.0,2431.6701728298867
2.873031406482812e7,285.0229569923425,240.0,89.49720849559554
5.107611389302777e7,506.7074790974977,240.0,159.10614843661426
7.980642795785588e7,791.7304360898402,240.0,248.60335693220986
1.1492125625931248e8,1140.09182796937,240.0,357.9888339823822
1.5642059879739755e8,1551.791654736087,240.0,487.2625795871313
2.0430445557211107e8,2026.8299163899908,240.0,636.424593746457
2.5993194553884175e8,2578.6899359012077,240.0,809.7086398729791
3.2952265639225805e8,3269.073972145417,240.0,1026.4892272536608
4.060869627070427e8,4028.6405030460587,240.0,1264.9931179564626
5.855275255019428e8,5808.804816487527,240.0,1823.9647123770833
1.0408167873513911e9,10325.56336658126,240.0,3242.226897106516
6.733667358944091e6,71.25573924808562,225.0,22.374302123898886
1.1970964193678383e7,126.67686977437442,225.0,39.776537109153566
1.8704631552622475e7,197.93260902246004,225.0,62.150839233052466
2.6934669435776364e7,285.0229569923425,225.0,89.49720849559554
3.666107784314005e7,387.9479136840217,225.0,121.81564489678283
4.788385677471353e7,506.7074790974977,225.0,159.10614843661426
6.092154973566604e7,644.6724839753019,225.0,202.42715996824478
7.723187259193547e7,817.2684930363542,225.0,256.6223068134152
9.517663188446313e7,1007.1601257615147,225.0,316.24827948911565
1.3723301378951782e8,1452.2012041218818,225.0,455.9911780942708
2.4394143453548226e8,2581.390841645315,225.0,810.556724276629
1.3467334717888182e7,142.51147849617124,225.0,44.74860424779777
2.3941928387356766e7,253.35373954874885,225.0,79.55307421830713
3.740926310524495e7,395.8652180449201,225.0,124.30167846610493
5.386933887155273e7,570.045913984685,225.0,178.9944169911911
7.33221556862801e7,775.8958273680435,225.0,243.63128979356566
9.576771354942706e7,1013.4149581949954,225.0,318.2122968732285
1.2184309947133207e8,1289.3449679506039,225.0,404.85431993648956
1.5446374518387094e8,1634.5369860727085,225.0,513.2446136268304
1.9035326376892626e8,2014.3202515230294,225.0,632.4965589782313
2.7446602757903564e8,2904.4024082437636,225.0,911.9823561885416
4.878828690709645e8,5162.78168329063,225.0,1621.113448553258
2.0201002076832276e7,213.76721774425687,225.0,67.12290637169666
3.5912892581035145e7,380.03060932312326,225.0,119.32961132746071
5.6113894657867424e7,593.7978270673801,225.0,186.4525176991574
8.08040083073291e7,855.0688709770275,225.0,268.49162548678663
1.0998323352942014e8,1163.843741052065,225.0,365.44693469034854
1.4365157032414058e8,1520.122437292493,225.0,477.31844530984284
1.827646492069981e8,1934.0174519259058,225.0,607.2814799047344
2.3169561777580643e8,2451.8054791090626,225.0,769.8669204402455
2.855298956533894e8,3021.480377284544,225.0,948.7448384673469
4.1169904136855346e8,4356.603612365645,225.0,1367.9735342828126
7.318243036064469e8,7744.172524935945,225.0,2431.6701728298867
2.6934669435776364e7,285.0229569923425,225.0,89.49720849559554
4.788385677471353e7,506.7074790974977,225.0,159.10614843661426
7.48185262104899e7,791.7304360898402,225.0,248.60335693220986
1.0773867774310546e8,1140.09182796937,225.0,357.9888339823822
1.466443113725602e8,1551.791654736087,225.0,487.2625795871313
1.9153542709885412e8,2026.8299163899908,225.0,636.424593746457
2.4368619894266415e8,2578.6899359012077,225.0,809.7086398729791
3.089274903677419e8,3269.073972145417,225.0,1026.4892272536608
3.807065275378525e8,4028.6405030460587,225.0,1264.9931179564626
5.489320551580713e8,5808.804816487527,225.0,1823.9647123770833
9.75765738141929e8,10325.56336658126,225.0,3242.226897106516
5.686207991997233e6,71.25573924808562,190.0,22.374302123898886
1.010881420799508e7,126.67686977437442,190.0,39.776537109153566
1.579502219999231e7,197.93260902246004,190.0,62.150839233052466
2.274483196798893e7,285.0229569923425,190.0,89.49720849559554
3.0958243511984933e7,387.9479136840217,190.0,121.81564489678283
4.043525683198032e7,506.7074790974977,190.0,159.10614843661426
5.14448642212291e7,644.6724839753019,190.0,202.42715996824478
6.5218025744301066e7,817.2684930363542,190.0,256.6223068134152
8.037137803576887e7,1007.1601257615147,190.0,316.24827948911565
1.1588565608892617e8,1452.2012041218818,190.0,455.9911780942708
2.0599498916329613e8,2581.390841645315,190.0,810.556724276629
1.1372415983994465e7,142.51147849617124,190.0,44.74860424779777
2.021762841599016e7,253.35373954874885,190.0,79.55307421830713
3.159004439998462e7,395.8652180449201,190.0,124.30167846610493
4.548966393597786e7,570.045913984685,190.0,178.9944169911911
6.191648702396987e7,775.8958273680435,190.0,243.63128979356566
8.087051366396064e7,1013.4149581949954,190.0,318.2122968732285
1.028897284424582e8,1289.3449679506039,190.0,404.85431993648956
1.3043605148860213e8,1634.5369860727085,190.0,513.2446136268304
1.6074275607153773e8,2014.3202515230294,190.0,632.4965589782313
2.3177131217785233e8,2904.4024082437636,190.0,911.9823561885416
4.1198997832659227e8,5162.78168329063,190.0,1621.113448553258
1.70586239759917e7,213.76721774425687,190.0,67.12290637169666
3.0326442623985235e7,380.03060932312326,190.0,119.32961132746071
4.7385066599976934e7,593.7978270673801,190.0,186.4525176991574
6.82344959039668e7,855.0688709770275,190.0,268.49162548678663
9.287473053595479e7,1163.843741052065,190.0,365.44693469034854
1.2130577049594094e8,1520.122437292493,190.0,477.31844530984284
1.543345926636873e8,1934.0174519259058,190.0,607.2814799047344
1.956540772329032e8,2451.8054791090626,190.0,769.8669204402455
2.411141341073066e8,3021.480377284544,190.0,948.7448384673469
3.4765696826677847e8,4356.603612365645,190.0,1367.9735342828126
6.179849674898884e8,7744.172524935945,190.0,2431.6701728298867
2.274483196798893e7,285.0229569923425,190.0,89.49720849559554
4.043525683198032e7,506.7074790974977,190.0,159.10614843661426
